CodigoSucursal,CodigoFuerza,CodigoModoAtencion,CodigoRuta,CodigoCliente,FechaDesde,FechaHasta
1,1,PRE,120,14653,2001/01/01,31/12/8999
1,1,PRE,123,14654,2001/01/01,31/12/8999
1,1,PRE,126,14656,2001/01/01,31/12/8999
1,1,PRE,126,14657,2001/01/01,31/12/8999
1,1,PRE,122,14658,2001/01/01,31/12/8999
1,1,PRE,122,14659,2001/01/01,31/12/8999
1,1,PRE,122,14660,2001/01/01,31/12/8999
1,1,PRE,124,14661,2001/01/01,31/12/8999
1,1,PRE,124,14662,2001/01/01,31/12/8999
1,1,PRE,124,14663,2001/01/01,31/12/8999
1,1,PRE,124,14664,2001/01/01,31/12/8999
1,1,PRE,122,14666,2001/01/01,31/12/8999
1,1,PRE,113,14667,2001/01/01,31/12/8999
1,1,PRE,123,14669,2001/01/01,31/12/8999
1,1,PRE,123,14670,2001/01/01,31/12/8999
1,1,PRE,124,14671,2001/01/01,31/12/8999
1,1,PRE,102,14672,2001/01/01,31/12/8999
1,1,PRE,126,14673,2001/01/01,31/12/8999
1,1,PRE,100,14674,2001/01/01,31/12/8999
1,1,PRE,123,14678,2001/01/01,31/12/8999
1,1,PRE,123,14679,2001/01/01,31/12/8999
1,1,PRE,119,14680,2001/01/01,31/12/8999
1,1,PRE,95,14681,2001/01/01,31/12/8999
1,1,PRE,95,14682,2001/01/01,31/12/8999
1,1,PRE,123,14683,2001/01/01,31/12/8999
1,1,PRE,126,14684,2001/01/01,31/12/8999
1,1,PRE,88,14685,2001/01/01,31/12/8999
1,1,PRE,123,14686,2001/01/01,31/12/8999
1,1,PRE,123,14687,2001/01/01,31/12/8999
1,1,PRE,123,14688,2001/01/01,31/12/8999
1,1,PRE,123,14689,2001/01/01,31/12/8999
1,1,PRE,123,14690,2001/01/01,31/12/8999
1,1,PRE,123,14691,2001/01/01,31/12/8999
1,1,PRE,126,14692,2001/01/01,31/12/8999
1,1,PRE,119,14693,2001/01/01,31/12/8999
1,1,PRE,126,14694,2001/01/01,31/12/8999
1,1,PRE,100,14695,2001/01/01,31/12/8999
1,1,PRE,123,14697,2001/01/01,31/12/8999
1,1,PRE,122,14699,2001/01/01,31/12/8999
1,1,PRE,123,14700,2001/01/01,31/12/8999
1,1,PRE,123,14701,2001/01/01,31/12/8999
1,1,PRE,123,14702,2001/01/01,31/12/8999
1,1,PRE,43,14703,2001/01/01,31/12/8999
1,1,PRE,107,14704,2001/01/01,31/12/8999
1,1,PRE,118,14705,2001/01/01,31/12/8999
1,1,PRE,100,14707,2001/01/01,31/12/8999
1,1,PRE,87,14709,2001/01/01,31/12/8999
1,1,PRE,43,14711,2001/01/01,31/12/8999
1,1,PRE,96,14713,2001/01/01,31/12/8999
1,1,PRE,122,14714,2001/01/01,31/12/8999
1,1,PRE,126,14716,2001/01/01,31/12/8999
1,1,PRE,73,14717,2001/01/01,31/12/8999
1,1,PRE,91,14718,2001/01/01,31/12/8999
1,1,PRE,43,14719,2001/01/01,31/12/8999
1,1,PRE,96,14720,2001/01/01,31/12/8999
1,1,PRE,87,14721,2001/01/01,31/12/8999
1,1,PRE,100,14724,2001/01/01,31/12/8999
1,1,PRE,122,14725,2001/01/01,31/12/8999
1,1,PRE,122,14726,2001/01/01,31/12/8999
1,1,PRE,28,14727,2001/01/01,31/12/8999
1,1,PRE,113,14728,2001/01/01,31/12/8999
1,1,PRE,123,14729,2001/01/01,31/12/8999
1,1,PRE,123,14730,2001/01/01,31/12/8999
1,1,PRE,118,14731,2001/01/01,31/12/8999
1,1,PRE,90,14732,2001/01/01,31/12/8999
1,1,PRE,124,14733,2001/01/01,31/12/8999
1,1,PRE,94,14734,2001/01/01,31/12/8999
1,1,PRE,123,14735,2001/01/01,31/12/8999
1,1,PRE,123,14736,2001/01/01,31/12/8999
1,1,PRE,122,14737,2001/01/01,31/12/8999
1,1,PRE,119,14738,2001/01/01,31/12/8999
1,1,PRE,113,14739,2001/01/01,31/12/8999
1,1,PRE,107,14742,2001/01/01,31/12/8999
1,1,PRE,123,14743,2001/01/01,31/12/8999
1,1,PRE,110,14744,2001/01/01,31/12/8999
1,1,PRE,120,14745,2001/01/01,31/12/8999
1,1,PRE,95,14746,2001/01/01,31/12/8999
1,1,PRE,111,14747,2001/01/01,31/12/8999
1,1,PRE,126,14749,2001/01/01,31/12/8999
1,1,PRE,122,14750,2001/01/01,31/12/8999
1,1,PRE,118,14751,2001/01/01,31/12/8999
1,1,PRE,119,14752,2001/01/01,31/12/8999
1,1,PRE,126,14753,2001/01/01,31/12/8999
1,1,PRE,90,14754,2001/01/01,31/12/8999
1,1,PRE,96,14755,2001/01/01,31/12/8999
1,1,PRE,100,14756,2001/01/01,31/12/8999
1,1,PRE,126,14757,2001/01/01,31/12/8999
1,1,PRE,124,14759,2001/01/01,31/12/8999
1,1,PRE,124,14760,2001/01/01,31/12/8999
1,1,PRE,43,14761,2001/01/01,31/12/8999
1,1,PRE,43,14762,2001/01/01,31/12/8999
1,1,PRE,119,14763,2001/01/01,31/12/8999
1,1,PRE,94,14764,2001/01/01,31/12/8999
1,1,PRE,123,14765,2001/01/01,31/12/8999
1,1,PRE,100,14766,2001/01/01,31/12/8999
1,1,PRE,102,14768,2001/01/01,31/12/8999
1,1,PRE,111,14769,2001/01/01,31/12/8999
1,1,PRE,122,14770,2001/01/01,31/12/8999
1,1,PRE,122,14771,2001/01/01,31/12/8999
1,1,PRE,123,14772,2001/01/01,31/12/8999
1,1,PRE,126,14773,2001/01/01,31/12/8999
1,1,PRE,122,14774,2001/01/01,31/12/8999
1,1,PRE,123,14775,2001/01/01,31/12/8999
1,1,PRE,88,14776,2001/01/01,31/12/8999
1,1,PRE,88,14777,2001/01/01,31/12/8999
1,1,PRE,123,14778,2001/01/01,31/12/8999
1,1,PRE,77,14779,2001/01/01,31/12/8999
1,1,PRE,123,14780,2001/01/01,31/12/8999
1,1,PRE,77,14781,2001/01/01,31/12/8999
1,1,PRE,94,14782,2001/01/01,31/12/8999
1,1,PRE,120,14784,2001/01/01,31/12/8999
1,1,PRE,90,14785,2001/01/01,31/12/8999
1,1,PRE,88,14786,2001/01/01,31/12/8999
1,1,PRE,73,14787,2001/01/01,31/12/8999
1,1,PRE,88,14788,2001/01/01,31/12/8999
1,1,PRE,113,14789,2001/01/01,31/12/8999
1,1,PRE,89,14790,2001/01/01,31/12/8999
1,1,PRE,43,14791,2001/01/01,31/12/8999
1,1,PRE,43,14792,2001/01/01,31/12/8999
1,1,PRE,113,14793,2001/01/01,31/12/8999
1,1,PRE,91,14794,2001/01/01,31/12/8999
1,1,PRE,119,14795,2001/01/01,31/12/8999
1,1,PRE,96,14796,2001/01/01,31/12/8999
1,1,PRE,123,14797,2001/01/01,31/12/8999
1,1,PRE,126,14798,2001/01/01,31/12/8999
1,1,PRE,126,14799,2001/01/01,31/12/8999
1,1,PRE,123,14800,2001/01/01,31/12/8999
1,1,PRE,122,14801,2001/01/01,31/12/8999
1,1,PRE,91,14802,2001/01/01,31/12/8999
1,1,PRE,123,14803,2001/01/01,31/12/8999
1,1,PRE,94,14804,2001/01/01,31/12/8999
1,1,PRE,102,14805,2001/01/01,31/12/8999
1,1,PRE,123,14807,2001/01/01,31/12/8999
1,1,PRE,91,14809,2001/01/01,31/12/8999
1,1,PRE,88,14810,2001/01/01,31/12/8999
1,1,PRE,90,14811,2001/01/01,31/12/8999
1,1,PRE,91,14812,2001/01/01,31/12/8999
1,1,PRE,94,14813,2001/01/01,31/12/8999
1,1,PRE,122,14815,2001/01/01,31/12/8999
1,1,PRE,126,14816,2001/01/01,31/12/8999
1,1,PRE,123,14817,2001/01/01,31/12/8999
1,1,PRE,123,14818,2001/01/01,31/12/8999
1,1,PRE,73,14819,2001/01/01,31/12/8999
1,1,PRE,94,14822,2001/01/01,31/12/8999
1,1,PRE,113,14823,2001/01/01,31/12/8999
1,1,PRE,96,14824,2001/01/01,31/12/8999
1,1,PRE,111,14825,2001/01/01,31/12/8999
1,1,PRE,96,14826,2001/01/01,31/12/8999
1,1,PRE,120,14827,2001/01/01,31/12/8999
1,1,PRE,120,14828,2001/01/01,31/12/8999
1,1,PRE,126,14830,2001/01/01,31/12/8999
1,1,PRE,126,14832,2001/01/01,31/12/8999
1,1,PRE,90,14833,2001/01/01,31/12/8999
1,1,PRE,126,14834,2001/01/01,31/12/8999
1,1,PRE,110,14835,2001/01/01,31/12/8999
1,1,PRE,73,14836,2001/01/01,31/12/8999
1,1,PRE,107,14837,2001/01/01,31/12/8999
1,1,PRE,118,14838,2001/01/01,31/12/8999
1,1,PRE,126,14839,2001/01/01,31/12/8999
1,1,PRE,122,14840,2001/01/01,31/12/8999
1,1,PRE,123,14841,2001/01/01,31/12/8999
1,1,PRE,123,14842,2001/01/01,31/12/8999
1,1,PRE,96,14843,2001/01/01,31/12/8999
1,1,PRE,118,14845,2001/01/01,31/12/8999
1,1,PRE,118,14846,2001/01/01,31/12/8999
1,1,PRE,100,14847,2001/01/01,31/12/8999
1,1,PRE,123,14848,2001/01/01,31/12/8999
1,1,PRE,123,14849,2001/01/01,31/12/8999
1,1,PRE,123,14851,2001/01/01,31/12/8999
1,1,PRE,119,14852,2001/01/01,31/12/8999
1,1,PRE,126,14853,2001/01/01,31/12/8999
1,1,PRE,111,14854,2001/01/01,31/12/8999
1,1,PRE,96,14855,2001/01/01,31/12/8999
1,1,PRE,88,14856,2001/01/01,31/12/8999
1,1,PRE,113,14857,2001/01/01,31/12/8999
1,1,PRE,124,14858,2001/01/01,31/12/8999
1,1,PRE,96,14859,2001/01/01,31/12/8999
1,1,PRE,124,14860,2001/01/01,31/12/8999
1,1,PRE,113,14862,2001/01/01,31/12/8999
1,1,PRE,111,14864,2001/01/01,31/12/8999
1,1,PRE,43,14866,2001/01/01,31/12/8999
1,1,PRE,77,14868,2001/01/01,31/12/8999
